timestamp,speed_mph,speed_kmh,delta_v_kmh,incident_description,sensor_id
2017-03-11 04:05:00,63.63,102.4,0.28,Free flow traffic at node 4016162.,4016162
2017-03-11 04:10:00,62.6,100.74,1.66,Free flow traffic at node 4016162.,4016162
2017-03-11 04:15:00,68.33,109.97,9.23,Free flow traffic at node 4016162.,4016162
2017-03-11 04:20:00,71.35,114.83,4.86,Free flow traffic at node 4016162.,4016162
2017-03-11 04:25:00,80.0,128.75,13.91,Free flow traffic at node 4016162.,4016162
2017-03-11 04:30:00,70.81,113.95,14.79,Free flow traffic at node 4016162.,4016162
2017-03-11 04:35:00,66.47,106.97,6.98,Free flow traffic at node 4016162.,4016162
2017-03-11 04:40:00,60.88,97.98,8.99,Free flow traffic at node 4016162.,4016162
2017-03-11 04:45:00,71.89,115.7,17.72,Free flow traffic at node 4016162.,4016162
2017-03-11 04:50:00,71.89,115.7,0.0,Free flow traffic at node 4016162.,4016162
2017-03-11 04:55:00,65.33,105.14,10.55,Free flow traffic at node 4016162.,4016162
2017-03-11 05:00:00,80.0,128.75,23.6,Free flow traffic at node 4016162.,4016162
2017-03-11 05:05:00,65.07,104.71,24.03,Free flow traffic at node 4016162.,4016162
2017-03-11 05:10:00,69.15,111.29,6.58,Free flow traffic at node 4016162.,4016162
2017-03-11 05:15:00,69.15,111.29,0.0,Free flow traffic at node 4016162.,4016162
2017-03-11 05:20:00,55.61,89.5,21.79,Free flow traffic at node 4016162.,4016162
2017-03-11 05:25:00,64.29,103.46,13.96,Free flow traffic at node 4016162.,4016162
2017-03-11 05:30:00,58.2,93.67,9.79,Free flow traffic at node 4016162.,4016162
2017-03-11 05:35:00,65.99,106.2,12.52,Free flow traffic at node 4016162.,4016162
2017-03-11 05:40:00,70.93,114.15,7.96,Free flow traffic at node 4016162.,4016162
2017-03-11 05:45:00,62.98,101.35,12.8,Free flow traffic at node 4016162.,4016162
2017-03-11 05:50:00,62.61,100.76,0.59,Free flow traffic at node 4016162.,4016162
2017-03-11 05:55:00,75.45,121.43,20.67,Free flow traffic at node 4016162.,4016162
2017-03-11 06:00:00,53.82,86.62,34.81,Free flow traffic at node 4016162.,4016162
2017-03-11 06:05:00,41.96,67.52,19.1,Free flow traffic at node 4016162.,4016162
2017-03-11 06:10:00,55.95,90.04,22.52,Free flow traffic at node 4016162.,4016162
2017-03-11 06:15:00,55.95,90.04,0.0,Free flow traffic at node 4016162.,4016162
2017-03-11 06:20:00,57.53,92.58,2.54,Free flow traffic at node 4016162.,4016162
2017-03-11 06:25:00,55.94,90.03,2.55,Free flow traffic at node 4016162.,4016162
2017-03-11 06:30:00,52.11,83.86,6.17,Free flow traffic at node 4016162.,4016162
2017-03-11 06:35:00,64.37,103.59,19.73,Free flow traffic at node 4016162.,4016162
2017-03-11 06:40:00,64.37,103.59,0.0,Free flow traffic at node 4016162.,4016162
2017-03-11 06:45:00,34.99,56.32,47.27,"Sudden slowdown, possible accident.",4016162
2017-03-11 06:50:00,63.08,101.51,45.19,"Sudden slowdown, possible accident.",4016162
2017-03-11 06:55:00,44.65,71.86,29.65,Free flow traffic at node 4016162.,4016162
2017-03-11 07:00:00,70.85,114.02,42.15,"Sudden slowdown, possible accident.",4016162
2017-03-11 07:05:00,53.79,86.57,27.45,Free flow traffic at node 4016162.,4016162
2017-03-11 07:10:00,55.78,89.76,3.19,Free flow traffic at node 4016162.,4016162
2017-03-11 07:15:00,54.67,87.99,1.77,Free flow traffic at node 4016162.,4016162
2017-03-11 07:20:00,56.52,90.96,2.97,Free flow traffic at node 4016162.,4016162
2017-03-11 07:25:00,66.41,106.87,15.91,Free flow traffic at node 4016162.,4016162
2017-03-11 07:30:00,49.69,79.97,26.9,Free flow traffic at node 4016162.,4016162
2017-03-11 07:35:00,65.75,105.81,25.84,Free flow traffic at node 4016162.,4016162
2017-03-11 07:40:00,46.04,74.09,31.72,Free flow traffic at node 4016162.,4016162
2017-03-11 07:45:00,65.88,106.02,31.92,Free flow traffic at node 4016162.,4016162
2017-03-11 07:50:00,61.08,98.3,7.72,Free flow traffic at node 4016162.,4016162
2017-03-11 07:55:00,52.01,83.7,14.6,Free flow traffic at node 4016162.,4016162
2017-03-11 08:00:00,47.99,77.24,6.46,Free flow traffic at node 4016162.,4016162
2017-03-11 08:05:00,70.55,113.54,36.3,Free flow traffic at node 4016162.,4016162
2017-03-11 08:10:00,56.9,91.57,21.97,Free flow traffic at node 4016162.,4016162
2017-03-11 08:15:00,61.33,98.7,7.13,Free flow traffic at node 4016162.,4016162
2017-03-11 08:20:00,62.25,100.17,1.47,Free flow traffic at node 4016162.,4016162
2017-03-11 08:25:00,57.11,91.91,8.27,Free flow traffic at node 4016162.,4016162
2017-03-11 08:30:00,59.95,96.48,4.58,Free flow traffic at node 4016162.,4016162
2017-03-11 08:35:00,53.31,85.79,10.69,Free flow traffic at node 4016162.,4016162
2017-03-11 08:40:00,69.1,111.2,25.41,Free flow traffic at node 4016162.,4016162
2017-03-11 08:45:00,69.1,111.2,0.0,Free flow traffic at node 4016162.,4016162
2017-03-11 08:50:00,47.28,76.09,35.11,Free flow traffic at node 4016162.,4016162
2017-03-11 08:55:00,48.82,78.57,2.48,Free flow traffic at node 4016162.,4016162
2017-03-11 09:00:00,61.75,99.37,20.8,Free flow traffic at node 4016162.,4016162
2017-03-11 09:05:00,30.73,49.45,49.92,"Sudden slowdown, possible accident.",4016162
2017-03-11 09:10:00,42.23,67.97,18.52,Free flow traffic at node 4016162.,4016162
2017-03-11 09:15:00,41.89,67.42,0.55,Free flow traffic at node 4016162.,4016162
2017-03-11 09:20:00,50.76,81.69,14.27,Free flow traffic at node 4016162.,4016162
2017-03-11 09:25:00,50.76,81.69,0.0,Free flow traffic at node 4016162.,4016162
2017-03-11 09:30:00,54.98,88.48,6.79,Free flow traffic at node 4016162.,4016162
2017-03-11 09:35:00,52.22,84.03,4.45,Free flow traffic at node 4016162.,4016162
2017-03-11 09:40:00,45.97,73.98,10.05,Free flow traffic at node 4016162.,4016162
2017-03-11 09:45:00,45.77,73.66,0.32,Free flow traffic at node 4016162.,4016162
2017-03-11 09:50:00,61.36,98.76,25.1,Free flow traffic at node 4016162.,4016162
2017-03-11 09:55:00,46.52,74.87,23.88,Free flow traffic at node 4016162.,4016162
2017-03-11 10:00:00,48.8,78.53,3.66,Free flow traffic at node 4016162.,4016162
2017-03-11 10:05:00,46.88,75.44,3.09,Free flow traffic at node 4016162.,4016162
2017-03-11 10:10:00,55.01,88.52,13.08,Free flow traffic at node 4016162.,4016162
2017-03-11 10:15:00,51.47,82.83,5.69,Free flow traffic at node 4016162.,4016162
2017-03-11 10:20:00,43.93,70.69,12.14,Free flow traffic at node 4016162.,4016162
2017-03-11 10:25:00,53.71,86.44,15.75,Free flow traffic at node 4016162.,4016162
2017-03-11 10:30:00,57.02,91.77,5.33,Free flow traffic at node 4016162.,4016162
2017-03-11 10:35:00,43.31,69.71,22.06,Free flow traffic at node 4016162.,4016162
2017-03-11 10:40:00,45.83,73.76,4.05,Free flow traffic at node 4016162.,4016162
2017-03-11 10:45:00,49.3,79.34,5.58,Free flow traffic at node 4016162.,4016162
2017-03-11 10:50:00,37.2,59.87,19.47,Moderate traffic flow at node 4016162.,4016162
2017-03-11 10:55:00,39.9,64.22,4.34,Free flow traffic at node 4016162.,4016162
2017-03-11 11:00:00,45.67,73.49,9.28,Free flow traffic at node 4016162.,4016162
2017-03-11 11:05:00,56.85,91.5,18.0,Free flow traffic at node 4016162.,4016162
2017-03-11 11:10:00,56.85,91.5,0.0,Free flow traffic at node 4016162.,4016162
2017-03-11 11:15:00,47.83,76.98,14.51,Free flow traffic at node 4016162.,4016162
2017-03-11 11:20:00,42.14,67.81,9.17,Free flow traffic at node 4016162.,4016162
2017-03-11 11:25:00,50.28,80.91,13.1,Free flow traffic at node 4016162.,4016162
2017-03-11 11:30:00,42.62,68.59,12.32,Free flow traffic at node 4016162.,4016162
2017-03-11 11:35:00,42.0,67.59,1.0,Free flow traffic at node 4016162.,4016162
2017-03-11 11:40:00,44.6,71.78,4.19,Free flow traffic at node 4016162.,4016162
2017-03-11 11:45:00,51.65,83.12,11.35,Free flow traffic at node 4016162.,4016162
2017-03-11 11:50:00,55.24,88.91,5.78,Free flow traffic at node 4016162.,4016162
2017-03-11 11:55:00,45.7,73.54,15.36,Free flow traffic at node 4016162.,4016162
2017-03-11 12:00:00,38.8,62.44,11.1,Free flow traffic at node 4016162.,4016162
2017-03-11 12:05:00,48.03,77.29,14.85,Free flow traffic at node 4016162.,4016162
2017-03-11 12:10:00,47.57,76.55,0.74,Free flow traffic at node 4016162.,4016162
2017-03-11 12:15:00,52.01,83.7,7.15,Free flow traffic at node 4016162.,4016162
2017-03-11 12:20:00,44.78,72.06,11.64,Free flow traffic at node 4016162.,4016162
2017-03-11 12:25:00,52.81,84.99,12.93,Free flow traffic at node 4016162.,4016162
2017-03-11 12:30:00,52.81,84.99,0.0,Free flow traffic at node 4016162.,4016162
2017-03-11 12:35:00,50.28,80.91,4.08,Free flow traffic at node 4016162.,4016162
2017-03-11 12:40:00,53.51,86.11,5.19,Free flow traffic at node 4016162.,4016162
2017-03-11 12:45:00,53.51,86.11,0.0,Free flow traffic at node 4016162.,4016162
2017-03-11 12:50:00,53.51,86.11,0.0,Free flow traffic at node 4016162.,4016162
2017-03-11 12:55:00,53.51,86.11,0.0,Free flow traffic at node 4016162.,4016162
2017-03-11 13:00:00,55.57,89.43,3.33,Free flow traffic at node 4016162.,4016162
2017-03-11 13:05:00,42.98,69.16,20.27,Free flow traffic at node 4016162.,4016162
2017-03-11 13:10:00,32.02,51.52,17.64,Moderate traffic flow at node 4016162.,4016162
2017-03-11 13:15:00,58.49,94.13,42.61,"Sudden slowdown, possible accident.",4016162
2017-03-11 13:20:00,43.37,69.8,24.33,Free flow traffic at node 4016162.,4016162
2017-03-11 13:25:00,58.45,94.06,24.26,Free flow traffic at node 4016162.,4016162
2017-03-11 13:30:00,40.09,64.51,29.54,Free flow traffic at node 4016162.,4016162
2017-03-11 13:35:00,48.57,78.16,13.64,Free flow traffic at node 4016162.,4016162
2017-03-11 13:40:00,43.58,70.14,8.02,Free flow traffic at node 4016162.,4016162
2017-03-11 13:45:00,57.06,91.83,21.68,Free flow traffic at node 4016162.,4016162
2017-03-11 13:50:00,50.37,81.06,10.77,Free flow traffic at node 4016162.,4016162
2017-03-11 13:55:00,47.51,76.46,4.61,Free flow traffic at node 4016162.,4016162
2017-03-11 14:00:00,51.26,82.5,6.04,Free flow traffic at node 4016162.,4016162
2017-03-11 14:05:00,52.74,84.87,2.38,Free flow traffic at node 4016162.,4016162
2017-03-11 14:10:00,50.06,80.57,4.3,Free flow traffic at node 4016162.,4016162
2017-03-11 14:15:00,55.6,89.48,8.91,Free flow traffic at node 4016162.,4016162
2017-03-11 14:20:00,37.75,60.75,28.73,Free flow traffic at node 4016162.,4016162
2017-03-11 14:25:00,37.75,60.75,0.0,Free flow traffic at node 4016162.,4016162
2017-03-11 14:30:00,37.75,60.75,0.0,Free flow traffic at node 4016162.,4016162
2017-03-11 14:35:00,46.38,74.65,13.9,Free flow traffic at node 4016162.,4016162
2017-03-11 14:40:00,57.73,92.92,18.27,Free flow traffic at node 4016162.,4016162
2017-03-11 14:45:00,46.32,74.55,18.36,Free flow traffic at node 4016162.,4016162
2017-03-11 14:50:00,43.38,69.82,4.73,Free flow traffic at node 4016162.,4016162
2017-03-11 14:55:00,32.92,52.98,16.84,Moderate traffic flow at node 4016162.,4016162
2017-03-11 15:00:00,39.98,64.34,11.36,Free flow traffic at node 4016162.,4016162
2017-03-11 15:05:00,61.99,99.77,35.43,Free flow traffic at node 4016162.,4016162
2017-03-11 15:10:00,43.65,70.24,29.53,Free flow traffic at node 4016162.,4016162
2017-03-11 15:15:00,56.31,90.62,20.38,Free flow traffic at node 4016162.,4016162
2017-03-11 15:20:00,56.31,90.62,0.0,Free flow traffic at node 4016162.,4016162
2017-03-11 15:25:00,39.98,64.35,26.27,Free flow traffic at node 4016162.,4016162
2017-03-11 15:30:00,39.98,64.35,0.0,Free flow traffic at node 4016162.,4016162
2017-03-11 15:35:00,53.19,85.6,21.25,Free flow traffic at node 4016162.,4016162
2017-03-11 15:40:00,53.03,85.34,0.26,Free flow traffic at node 4016162.,4016162
2017-03-11 15:45:00,49.56,79.75,5.59,Free flow traffic at node 4016162.,4016162
2017-03-11 15:50:00,49.56,79.75,0.0,Free flow traffic at node 4016162.,4016162
2017-03-11 15:55:00,55.53,89.37,9.62,Free flow traffic at node 4016162.,4016162
2017-03-11 16:00:00,56.29,90.59,1.22,Free flow traffic at node 4016162.,4016162
2017-03-11 16:05:00,68.44,110.15,19.55,Free flow traffic at node 4016162.,4016162
2017-03-11 16:10:00,71.0,114.26,4.12,Free flow traffic at node 4016162.,4016162
2017-03-11 16:15:00,79.46,127.88,13.62,Free flow traffic at node 4016162.,4016162
2017-03-11 16:20:00,75.04,120.76,7.12,Free flow traffic at node 4016162.,4016162
2017-03-11 16:25:00,48.26,77.67,43.09,"Sudden slowdown, possible accident.",4016162
2017-03-11 16:30:00,63.73,102.56,24.89,Free flow traffic at node 4016162.,4016162
2017-03-11 16:35:00,66.06,106.31,3.75,Free flow traffic at node 4016162.,4016162
2017-03-11 16:40:00,52.63,84.69,21.62,Free flow traffic at node 4016162.,4016162
2017-03-11 16:45:00,42.24,67.98,16.71,Free flow traffic at node 4016162.,4016162
2017-03-11 16:50:00,48.45,77.97,9.99,Free flow traffic at node 4016162.,4016162
2017-03-11 16:55:00,48.45,77.97,0.0,Free flow traffic at node 4016162.,4016162
2017-03-11 17:00:00,73.48,118.26,40.28,"Sudden slowdown, possible accident.",4016162
2017-03-11 17:05:00,62.86,101.16,17.1,Free flow traffic at node 4016162.,4016162
2017-03-11 17:10:00,55.15,88.75,12.41,Free flow traffic at node 4016162.,4016162
2017-03-11 17:15:00,60.91,98.02,9.27,Free flow traffic at node 4016162.,4016162
2017-03-11 17:20:00,45.27,72.85,25.18,Free flow traffic at node 4016162.,4016162
2017-03-11 17:25:00,61.25,98.58,25.73,Free flow traffic at node 4016162.,4016162
2017-03-11 17:30:00,71.77,115.51,16.93,Free flow traffic at node 4016162.,4016162
2017-03-11 17:35:00,58.14,93.56,21.95,Free flow traffic at node 4016162.,4016162
2017-03-11 17:40:00,50.62,81.46,12.1,Free flow traffic at node 4016162.,4016162
2017-03-11 17:45:00,52.84,85.04,3.57,Free flow traffic at node 4016162.,4016162
2017-03-11 17:50:00,64.3,103.49,18.45,Free flow traffic at node 4016162.,4016162
2017-03-11 17:55:00,70.63,113.66,10.18,Free flow traffic at node 4016162.,4016162
2017-03-11 18:00:00,52.89,85.12,28.54,Free flow traffic at node 4016162.,4016162
2017-03-11 18:05:00,52.89,85.12,0.0,Free flow traffic at node 4016162.,4016162
2017-03-11 18:10:00,44.91,72.28,12.84,Free flow traffic at node 4016162.,4016162
2017-03-11 18:15:00,52.66,84.76,12.48,Free flow traffic at node 4016162.,4016162
2017-03-11 18:20:00,58.32,93.86,9.1,Free flow traffic at node 4016162.,4016162
2017-03-11 18:25:00,49.12,79.04,14.81,Free flow traffic at node 4016162.,4016162
2017-03-11 18:30:00,66.33,106.76,27.71,Free flow traffic at node 4016162.,4016162
2017-03-11 18:35:00,35.99,57.92,48.84,"Sudden slowdown, possible accident.",4016162
2017-03-11 18:40:00,53.73,86.47,28.55,Free flow traffic at node 4016162.,4016162
2017-03-11 18:45:00,57.01,91.75,5.29,Free flow traffic at node 4016162.,4016162
2017-03-11 18:50:00,67.31,108.32,16.57,Free flow traffic at node 4016162.,4016162
2017-03-11 18:55:00,56.24,90.52,17.8,Free flow traffic at node 4016162.,4016162
2017-03-11 19:00:00,54.58,87.84,2.68,Free flow traffic at node 4016162.,4016162
2017-03-11 19:05:00,66.68,107.32,19.48,Free flow traffic at node 4016162.,4016162
2017-03-11 19:10:00,41.3,66.46,40.85,"Sudden slowdown, possible accident.",4016162
2017-03-11 19:15:00,41.3,66.46,0.0,Free flow traffic at node 4016162.,4016162
2017-03-11 19:20:00,56.24,90.52,24.05,Free flow traffic at node 4016162.,4016162
2017-03-11 19:25:00,63.04,101.45,10.93,Free flow traffic at node 4016162.,4016162
2017-03-11 19:30:00,29.65,47.72,53.73,"Sudden slowdown, possible accident.",4016162
2017-03-11 19:35:00,63.53,102.24,54.52,"Sudden slowdown, possible accident.",4016162
2017-03-11 19:40:00,59.83,96.28,5.96,Free flow traffic at node 4016162.,4016162
2017-03-11 19:45:00,46.57,74.95,21.33,Free flow traffic at node 4016162.,4016162
2017-03-11 19:50:00,63.49,102.17,27.22,Free flow traffic at node 4016162.,4016162
2017-03-11 19:55:00,54.87,88.31,13.86,Free flow traffic at node 4016162.,4016162
2017-03-11 20:00:00,54.87,88.31,0.0,Free flow traffic at node 4016162.,4016162
2017-03-11 20:05:00,32.71,52.63,35.68,Moderate traffic flow at node 4016162.,4016162
2017-03-11 20:10:00,32.52,52.33,0.3,Moderate traffic flow at node 4016162.,4016162
2017-03-11 20:15:00,56.14,90.36,38.02,Free flow traffic at node 4016162.,4016162
2017-03-11 20:20:00,46.54,74.9,15.45,Free flow traffic at node 4016162.,4016162
2017-03-11 20:25:00,48.88,78.66,3.76,Free flow traffic at node 4016162.,4016162
2017-03-11 20:30:00,72.24,116.26,37.59,Free flow traffic at node 4016162.,4016162
2017-03-11 20:35:00,59.72,96.11,20.15,Free flow traffic at node 4016162.,4016162
2017-03-11 20:40:00,47.67,76.72,19.38,Free flow traffic at node 4016162.,4016162
2017-03-11 20:45:00,38.08,61.29,15.44,Free flow traffic at node 4016162.,4016162
2017-03-11 20:50:00,55.19,88.83,27.54,Free flow traffic at node 4016162.,4016162
2017-03-11 20:55:00,52.99,85.28,3.55,Free flow traffic at node 4016162.,4016162
2017-03-11 21:00:00,70.12,112.85,27.57,Free flow traffic at node 4016162.,4016162
2017-03-11 21:05:00,50.67,81.54,31.31,Free flow traffic at node 4016162.,4016162
2017-03-11 21:10:00,50.67,81.54,0.0,Free flow traffic at node 4016162.,4016162
2017-03-11 21:15:00,54.08,87.03,5.49,Free flow traffic at node 4016162.,4016162
2017-03-11 21:20:00,45.57,73.34,13.69,Free flow traffic at node 4016162.,4016162
2017-03-11 21:25:00,45.57,73.34,0.0,Free flow traffic at node 4016162.,4016162
2017-03-11 21:30:00,46.47,74.78,1.44,Free flow traffic at node 4016162.,4016162
2017-03-11 21:35:00,52.77,84.92,10.15,Free flow traffic at node 4016162.,4016162
2017-03-11 21:40:00,56.72,91.29,6.36,Free flow traffic at node 4016162.,4016162
2017-03-11 21:45:00,56.72,91.29,0.0,Free flow traffic at node 4016162.,4016162
2017-03-11 21:50:00,44.22,71.17,20.12,Free flow traffic at node 4016162.,4016162
2017-03-11 21:55:00,49.92,80.34,9.18,Free flow traffic at node 4016162.,4016162
2017-03-11 22:00:00,65.56,105.5,25.16,Free flow traffic at node 4016162.,4016162
2017-03-11 22:05:00,68.78,110.69,5.18,Free flow traffic at node 4016162.,4016162
2017-03-11 22:10:00,68.78,110.69,0.0,Free flow traffic at node 4016162.,4016162
2017-03-11 22:15:00,65.17,104.89,5.8,Free flow traffic at node 4016162.,4016162
2017-03-11 22:20:00,74.17,119.37,14.48,Free flow traffic at node 4016162.,4016162
2017-03-11 22:25:00,74.17,119.37,0.0,Free flow traffic at node 4016162.,4016162
2017-03-11 22:30:00,56.61,91.1,28.27,Free flow traffic at node 4016162.,4016162
2017-03-11 22:35:00,67.41,108.48,17.38,Free flow traffic at node 4016162.,4016162
2017-03-11 22:40:00,61.09,98.32,10.16,Free flow traffic at node 4016162.,4016162
2017-03-11 22:45:00,67.17,108.1,9.78,Free flow traffic at node 4016162.,4016162
2017-03-11 22:50:00,67.65,108.87,0.77,Free flow traffic at node 4016162.,4016162
2017-03-11 22:55:00,67.65,108.87,0.0,Free flow traffic at node 4016162.,4016162
2017-03-11 23:00:00,59.08,95.08,13.8,Free flow traffic at node 4016162.,4016162
2017-03-11 23:05:00,75.5,121.5,26.42,Free flow traffic at node 4016162.,4016162
2017-03-11 23:10:00,65.45,105.34,16.16,Free flow traffic at node 4016162.,4016162
2017-03-11 23:15:00,66.78,107.46,2.13,Free flow traffic at node 4016162.,4016162
2017-03-11 23:20:00,68.62,110.44,2.97,Free flow traffic at node 4016162.,4016162
2017-03-11 23:25:00,68.07,109.55,0.89,Free flow traffic at node 4016162.,4016162
2017-03-11 23:30:00,66.47,106.98,2.57,Free flow traffic at node 4016162.,4016162
2017-03-11 23:35:00,63.9,102.84,4.14,Free flow traffic at node 4016162.,4016162
2017-03-11 23:40:00,69.69,112.15,9.31,Free flow traffic at node 4016162.,4016162
2017-03-11 23:45:00,67.46,108.57,3.58,Free flow traffic at node 4016162.,4016162
2017-03-11 23:50:00,67.46,108.57,0.0,Free flow traffic at node 4016162.,4016162
2017-03-11 23:55:00,60.07,96.68,11.9,Free flow traffic at node 4016162.,4016162
2017-03-12 00:00:00,70.94,114.16,17.49,Free flow traffic at node 4016162.,4016162
2017-03-12 00:05:00,62.91,101.24,12.92,Free flow traffic at node 4016162.,4016162
2017-03-12 00:10:00,62.91,101.24,0.0,Free flow traffic at node 4016162.,4016162
2017-03-12 00:15:00,73.16,117.74,16.5,Free flow traffic at node 4016162.,4016162
2017-03-12 00:20:00,68.96,110.97,6.76,Free flow traffic at node 4016162.,4016162
2017-03-12 00:25:00,69.02,111.08,0.1,Free flow traffic at node 4016162.,4016162
2017-03-12 00:30:00,71.43,114.96,3.88,Free flow traffic at node 4016162.,4016162
2017-03-12 00:35:00,70.0,112.65,2.31,Free flow traffic at node 4016162.,4016162
2017-03-12 00:40:00,71.69,115.37,2.72,Free flow traffic at node 4016162.,4016162
2017-03-12 00:45:00,62.32,100.3,15.07,Free flow traffic at node 4016162.,4016162
2017-03-12 00:50:00,67.04,107.9,7.6,Free flow traffic at node 4016162.,4016162
2017-03-12 00:55:00,75.82,122.02,14.12,Free flow traffic at node 4016162.,4016162
2017-03-12 01:00:00,64.02,103.03,18.99,Free flow traffic at node 4016162.,4016162
2017-03-12 01:05:00,58.61,94.32,8.7,Free flow traffic at node 4016162.,4016162
2017-03-12 01:10:00,70.87,114.05,19.73,Free flow traffic at node 4016162.,4016162
2017-03-12 01:15:00,62.55,100.66,13.39,Free flow traffic at node 4016162.,4016162
2017-03-12 01:20:00,64.5,103.81,3.15,Free flow traffic at node 4016162.,4016162
2017-03-12 01:25:00,62.93,101.27,2.53,Free flow traffic at node 4016162.,4016162
2017-03-12 01:30:00,68.53,110.28,9.01,Free flow traffic at node 4016162.,4016162
2017-03-12 01:35:00,61.88,99.58,10.7,Free flow traffic at node 4016162.,4016162
2017-03-12 01:40:00,63.68,102.49,2.91,Free flow traffic at node 4016162.,4016162
2017-03-12 01:45:00,68.09,109.59,7.1,Free flow traffic at node 4016162.,4016162
2017-03-12 01:50:00,63.01,101.4,8.18,Free flow traffic at node 4016162.,4016162
2017-03-12 01:55:00,63.01,101.4,0.0,Free flow traffic at node 4016162.,4016162
2017-03-12 02:00:00,63.01,101.4,0.0,Free flow traffic at node 4016162.,4016162
2017-03-12 02:05:00,72.91,117.34,15.94,Free flow traffic at node 4016162.,4016162
2017-03-12 02:10:00,77.04,123.98,6.64,Free flow traffic at node 4016162.,4016162
2017-03-12 02:15:00,62.83,101.12,22.87,Free flow traffic at node 4016162.,4016162
2017-03-12 02:20:00,62.83,101.12,0.0,Free flow traffic at node 4016162.,4016162
2017-03-12 02:25:00,71.61,115.25,14.13,Free flow traffic at node 4016162.,4016162
2017-03-12 02:30:00,65.91,106.06,9.19,Free flow traffic at node 4016162.,4016162
2017-03-12 02:35:00,63.55,102.27,3.79,Free flow traffic at node 4016162.,4016162
2017-03-12 02:40:00,67.65,108.87,6.6,Free flow traffic at node 4016162.,4016162
2017-03-12 02:45:00,62.65,100.83,8.04,Free flow traffic at node 4016162.,4016162
2017-03-12 02:50:00,73.58,118.41,17.58,Free flow traffic at node 4016162.,4016162
2017-03-12 02:55:00,55.34,89.07,29.34,Free flow traffic at node 4016162.,4016162
2017-03-12 03:00:00,72.3,116.36,27.29,Free flow traffic at node 4016162.,4016162
2017-03-12 03:05:00,72.3,116.36,0.0,Free flow traffic at node 4016162.,4016162
2017-03-12 03:10:00,54.58,87.83,28.53,Free flow traffic at node 4016162.,4016162
2017-03-12 03:15:00,72.59,116.82,28.99,Free flow traffic at node 4016162.,4016162
2017-03-12 03:20:00,72.59,116.82,0.0,Free flow traffic at node 4016162.,4016162
2017-03-12 03:25:00,67.34,108.38,8.44,Free flow traffic at node 4016162.,4016162
2017-03-12 03:30:00,63.62,102.38,5.99,Free flow traffic at node 4016162.,4016162
2017-03-12 03:35:00,63.4,102.03,0.35,Free flow traffic at node 4016162.,4016162
2017-03-12 03:40:00,65.61,105.59,3.56,Free flow traffic at node 4016162.,4016162
2017-03-12 03:45:00,61.3,98.65,6.94,Free flow traffic at node 4016162.,4016162
2017-03-12 03:50:00,64.37,103.59,4.94,Free flow traffic at node 4016162.,4016162
2017-03-12 03:55:00,62.7,100.9,2.69,Free flow traffic at node 4016162.,4016162
2017-03-12 04:00:00,66.56,107.13,6.22,Free flow traffic at node 4016162.,4016162
2017-03-12 04:05:00,57.09,91.88,15.25,Free flow traffic at node 4016162.,4016162
2017-03-12 04:10:00,71.0,114.26,22.38,Free flow traffic at node 4016162.,4016162
2017-03-12 04:15:00,78.93,127.02,12.77,Free flow traffic at node 4016162.,4016162
2017-03-12 04:20:00,57.52,92.56,34.46,Free flow traffic at node 4016162.,4016162
2017-03-12 04:25:00,66.61,107.2,14.64,Free flow traffic at node 4016162.,4016162
2017-03-12 04:30:00,65.0,104.6,2.6,Free flow traffic at node 4016162.,4016162
2017-03-12 04:35:00,68.74,110.63,6.03,Free flow traffic at node 4016162.,4016162
2017-03-12 04:40:00,71.14,114.48,3.85,Free flow traffic at node 4016162.,4016162
2017-03-12 04:45:00,67.55,108.71,5.77,Free flow traffic at node 4016162.,4016162
2017-03-12 04:50:00,77.47,124.67,15.96,Free flow traffic at node 4016162.,4016162
2017-03-12 04:55:00,63.32,101.9,22.77,Free flow traffic at node 4016162.,4016162
2017-03-12 05:00:00,63.22,101.74,0.15,Free flow traffic at node 4016162.,4016162
2017-03-12 05:05:00,62.05,99.86,1.88,Free flow traffic at node 4016162.,4016162
2017-03-12 05:10:00,60.32,97.08,2.79,Free flow traffic at node 4016162.,4016162
2017-03-12 05:15:00,75.52,121.54,24.46,Free flow traffic at node 4016162.,4016162
2017-03-12 05:20:00,67.58,108.76,12.77,Free flow traffic at node 4016162.,4016162
2017-03-12 05:25:00,70.28,113.1,4.34,Free flow traffic at node 4016162.,4016162
2017-03-12 05:30:00,71.43,114.96,1.86,Free flow traffic at node 4016162.,4016162
2017-03-12 05:35:00,61.86,99.55,15.41,Free flow traffic at node 4016162.,4016162
2017-03-12 05:40:00,67.74,109.02,9.48,Free flow traffic at node 4016162.,4016162
2017-03-12 05:45:00,70.18,112.94,3.92,Free flow traffic at node 4016162.,4016162
2017-03-12 05:50:00,74.23,119.47,6.52,Free flow traffic at node 4016162.,4016162
2017-03-12 05:55:00,56.37,90.72,28.74,Free flow traffic at node 4016162.,4016162
2017-03-12 06:00:00,60.85,97.93,7.21,Free flow traffic at node 4016162.,4016162
2017-03-12 06:05:00,58.53,94.2,3.74,Free flow traffic at node 4016162.,4016162
2017-03-12 06:10:00,52.67,84.77,9.43,Free flow traffic at node 4016162.,4016162
2017-03-12 06:15:00,40.15,64.62,20.15,Free flow traffic at node 4016162.,4016162
2017-03-12 06:20:00,40.02,64.4,0.22,Free flow traffic at node 4016162.,4016162
